case,scale,ref_modality,config,fold,seed,threshold,missed_frac,over_ratio,dice,pred_area_frac
病例12,far,WLI,mmd_fusion_w1.0,1,2,0.05,0.0,37.470127837203236,0.050671231880671644,1.0
病例12,far,WLI,mmd_fusion_w1.0,1,2,0.1,0.001826245760500913,18.41794938690321,0.09778288927212601,0.5047064887152778
病例12,far,WLI,mmd_fusion_w1.0,1,2,0.15,0.03417688494651709,9.904513435950951,0.16272885118318484,0.2825656467013889
病例12,far,WLI,mmd_fusion_w1.0,1,2,0.2,0.18653795982259327,2.3034176884946516,0.39518377693032203,0.0810207790798611
病例12,far,WLI,mmd_fusion_w1.0,1,2,0.25,0.25593529872162796,1.4210800939212105,0.4701615562110933,0.056281195746527776
病例12,far,WLI,mmd_fusion_w1.0,1,2,0.3,0.2877641534046439,1.1875815288285938,0.49122807017101905,0.049384223090277776
病例12,far,WLI,mmd_fusion_w1.0,1,2,0.35,0.31463605530915734,1.0365249152100182,0.5035943640323627,0.044759114583333336
病例12,far,WLI,mmd_fusion_w1.0,1,2,0.4,0.3412470649621706,0.8841638403339421,0.5181081358313521,0.040106879340277776
病例12,far,WLI,mmd_fusion_w1.0,1,2,0.45,0.5883120271327942,0.10305243934255152,0.5435756114270828,0.013380262586805556
病例12,far,WLI,mmd_fusion_w1.0,1,2,0.5,0.6428385076963214,0.07096269240803549,0.5001826817592221,0.011128743489583334
病例12,far,WLI,mmd_fusion_w1.0,1,2,0.55,0.7151056613618576,0.04591703626402296,0.42815134286555284,0.008599175347222222
病例12,far,WLI,mmd_fusion_w1.0,1,2,0.6,0.8492042786329246,0.017740673102008872,0.25809332439700616,0.004380967881944444
病例12,far,WLI,mmd_fusion_w1.0,1,2,0.65,0.9504304722149752,0.0,0.094456872978015,0.0012885199652777778
病例12,far,WLI,mmd_fusion_w1.0,1,2,0.7,1.0,0.0,0.0,0.0
病例12,far,WLI,mmd_fusion_w1.0,1,2,0.75,1.0,0.0,0.0,0.0
病例12,far,WLI,mmd_fusion_w1.0,1,2,0.8,1.0,0.0,0.0,0.0
病例12,far,WLI,mmd_fusion_w1.0,1,2,0.85,1.0,0.0,0.0,0.0
病例12,far,WLI,mmd_fusion_w1.0,1,2,0.9,1.0,0.0,0.0,0.0
病例12,far,WLI,mmd_fusion_w1.0,1,2,0.95,1.0,0.0,0.0,0.0
