case,scale,ref_modality,config,fold,seed,dice,hd95,gt_boundary_px,pred_boundary_px,gt_area_frac,pred_area_frac,content_w,degenerate,bf1,bf2,bf3,bf5,nsd1,nsd2,nsd3,nsd5,residual_px,residual_p95_px,residual_area_frac,over_depth_p95_px,over_area_ratio,fully_covered
病例15,far,NBI,early_fusion_nbi,2,1,0.5691547749740355,81.00771034487303,838,526,0.09473334418402778,0.10296630859375,384,0,0.06534168254832562,0.0995590154344598,0.14635043770217857,0.2341331123582809,0.06451612903225806,0.09824046920821114,0.14442815249266863,0.2316715542521994,43.139309220245984,31.035454556732223,0.40611353711790393,75.0,0.4930202591452502,0.0
病例15,near,NBI,early_fusion_nbi,2,1,0.8181198054106144,57.28001396647874,1548,932,0.3114149305555556,0.4441596137152778,384,0,0.05115864987613543,0.08585580627407816,0.14749527028844517,0.21212579377078922,0.050806451612903224,0.08548387096774193,0.14637096774193548,0.20967741935483872,18.439088914585774,14.004433308399511,0.007513066202090592,36.22154055254967,0.43377613240418117,0.0
病例18,far,NBI,early_fusion_nbi,2,1,0.7840233367000111,27.665769887968594,510,392,0.11017523871527778,0.07116021050347222,384,0,0.10199556541019957,0.14115586690017515,0.20177383592017742,0.3225806451612903,0.10199556541019955,0.14079822616407983,0.2017738359201774,0.3215077605321508,33.301651610693426,24.351591323771842,0.35479502646805366,1.0,0.0006770897451680414,0.0
病例18,near,NBI,early_fusion_nbi,2,1,0.8901313810051897,22.360679774997898,571,492,0.13276502821180555,0.13771565755208334,384,0,0.06585136406396991,0.20492298138788745,0.30392402482011244,0.4425766266248211,0.0658513640639699,0.2050799623706491,0.30385700846660396,0.44214487300094074,24.413111231467404,19.72308292331602,0.09327271798539102,17.0,0.1305613730397916,0.0
病例23,far,NBI,early_fusion_nbi,2,1,0.4634296250786607,68.31591257064338,753,365,0.11683485243055555,0.08177354600694445,384,0,0.009459246413369067,0.017889087656529516,0.02842300113453156,0.04169628050225065,0.009838998211091235,0.017889087656529516,0.027728085867620753,0.04114490161001789,77.80102827083971,55.44366510251645,0.6061063385186906,33.0,0.3060134664499652,0.0
病例23,near,NBI,early_fusion_nbi,2,1,0.6027711941666313,58.60034129593445,1221,427,0.2585177951388889,0.11345757378472222,384,0,0.010579678201454707,0.015776699029126214,0.02578916520137319,0.045613259668508294,0.010315533980582525,0.015776699029126214,0.026092233009708737,0.047936893203883495,72.12489168102785,48.60041152089147,0.5663431269674711,2.0,0.005220356768100735,0.0
病例25,far,NBI,early_fusion_nbi,2,1,0.7964058060062044,55.23200593490661,596,589,0.1104397243923611,0.1544731987847222,384,0,0.1316139641052825,0.1983136302914518,0.28858805355812084,0.38000980718769534,0.13164556962025317,0.19831223628691982,0.28860759493670884,0.38059071729957805,8.48528137423857,6.708203932499369,0.04482652747927541,49.03060268852505,0.4435369972367209,0.0
病例25,near,NBI,early_fusion_nbi,2,1,0.9568278700573594,87.00229877464993,1213,805,0.4501817491319444,0.4725341796875,384,0,0.36729478972259566,0.41580027757693616,0.4707652790397525,0.5547372697335308,0.367195242814668,0.4147670961347869,0.4682854311199207,0.5510406342913776,24.839484696748443,11.0,0.019417914494893194,29.120439557122072,0.06906992859510108,0.0
病例30,far,NBI,early_fusion_nbi,2,1,0.7265036458134533,40.0,546,402,0.06829155815972222,0.10005018446180555,384,0,0.18897303418500952,0.22747415066469717,0.26281431744578393,0.3194035707278791,0.18881856540084388,0.22679324894514769,0.2626582278481013,0.31856540084388185,24.166091947189145,18.35755975068582,0.10456802383316782,32.64965543462902,0.5696127110228402,0.0
病例30,near,NBI,early_fusion_nbi,2,1,0.9560636305641634,15.231546211727817,945,585,0.16606309678819445,0.1634792751736111,384,0,0.43458717766737637,0.5520662959328317,0.6479513867998316,0.761298105923513,0.4339869281045752,0.550326797385621,0.6437908496732027,0.75359477124183,22.47220505424423,15.676312711250013,0.051374198554334956,5.656854249492381,0.035814922203618246,0.0
病例32,far,NBI,early_fusion_nbi,2,1,0.9266170722483715,12.529964086141668,445,410,0.10744222005208333,0.1076999240451389,384,0,0.25842637176570193,0.34263819596886846,0.4070175438596491,0.6198830409356725,0.2584795321637427,0.34269005847953216,0.4070175438596491,0.6198830409356725,13.038404810405298,9.899494936611665,0.07227166571987628,10.295630140987,0.07467020135075428,0.0
病例32,near,NBI,early_fusion_nbi,2,1,0.7445198580807764,99.0,1131,1061,0.8404541015625,0.49945068359375,384,0,0.08850364963503649,0.09124617562445773,0.12127811594003765,0.14011365863217715,0.0885036496350365,0.09124087591240876,0.12135036496350365,0.14051094890510948,98.89893831583835,73.16419889536138,0.4065198095699185,1.0,0.0007826999112402163,0.0
