case,scale,ref_modality,config,fold,seed,threshold,missed_frac,over_ratio,dice,pred_area_frac
病例15,far,WLI,mid_fusion,2,2,0.05,0.0,1.057388105456775,0.65415313038682,0.11378309461805555
病例15,far,WLI,mid_fusion,2,2,0.1,0.0,0.564316370324954,0.7799349655662781,0.0865139431423611
病例15,far,WLI,mid_fusion,2,2,0.15,0.0002452483139178418,0.4611894543225015,0.812496885740134,0.08079698350694445
病例15,far,WLI,mid_fusion,2,2,0.2,0.0017167381974248926,0.3153893316983446,0.8629425482252334,0.07265218098958333
病例15,far,WLI,mid_fusion,2,2,0.25,0.006499080318822808,0.25015328019619865,0.8856096627814088,0.06877983940972222
病例15,far,WLI,mid_fusion,2,2,0.3,0.0158185162477008,0.21545064377682405,0.8948600735818103,0.06634521484375
病例15,far,WLI,mid_fusion,2,2,0.35,0.020723482526057633,0.1935009196811772,0.9014052711727445,0.06486002604166667
病例15,far,WLI,mid_fusion,2,2,0.4,0.026118945432250153,0.17743715511955854,0.9053807569487837,0.06367323133680555
病例15,far,WLI,mid_fusion,2,2,0.45,0.03102391171060699,0.12127529123237278,0.9271383315679506,0.060295952690972224
病例15,far,WLI,mid_fusion,2,2,0.5,0.03678724708767627,0.09576946658491722,0.9356202727595996,0.05856662326388889
病例15,far,WLI,mid_fusion,2,2,0.55,0.04414469650521153,0.07406499080318822,0.9417663404558307,0.05695936414930555
病例15,far,WLI,mid_fusion,2,2,0.6,0.055916615573267936,0.04622930717351318,0.9486784548028545,0.054768880208333336
病例15,far,WLI,mid_fusion,2,2,0.65,0.06928264868179031,0.017780502759043533,0.9553178099373485,0.05245632595486111
病例15,far,WLI,mid_fusion,2,2,0.7,0.09000613120784795,0.011771919068056406,0.9470393057622062,0.05097791883680555
病例15,far,WLI,mid_fusion,2,2,0.75,0.11416309012875536,0.009687308399754752,0.9346616638573252,0.04952663845486111
病例15,far,WLI,mid_fusion,2,2,0.8,0.1500919681177192,0.007847946045370938,0.9149834983437954,0.04743787977430555
病例15,far,WLI,mid_fusion,2,2,0.85,0.2105456774984672,0.007480073574494176,0.878667940488067,0.044074164496527776
病例15,far,WLI,mid_fusion,2,2,0.9,0.3236051502145923,0.007480073574494176,0.803378968826075,0.037821451822916664
病例15,far,WLI,mid_fusion,2,2,0.95,0.5803801348865727,0.0001226241569589209,0.591121091720581,0.023213704427083332
病例15,far,NBI,mid_fusion,2,2,0.05,0.2319421576347627,0.8948385711217697,0.5768589709108638,0.15753173828125
病例15,far,NBI,mid_fusion,2,2,0.1,0.35485718376404896,0.5951034433388217,0.5759570524682815,0.11749267578125
病例15,far,NBI,mid_fusion,2,2,0.15,0.3793399670699406,0.5520080177535972,0.5713344316290895,0.11109076605902778
病例15,far,NBI,mid_fusion,2,2,0.2,0.4162789032858472,0.5044026057699191,0.559086701633381,0.10308159722222222
病例15,far,NBI,mid_fusion,2,2,0.25,0.4453432600758823,0.47197365595246615,0.547368421050698,0.0972561306423611
病例15,far,NBI,mid_fusion,2,2,0.3,0.45765623881451784,0.4552938649867564,0.5429851281112955,0.0945095486111111
病例15,far,NBI,mid_fusion,2,2,0.35,0.46596034075452786,0.44398310544777725,0.5399732184845283,0.0926513671875
病例15,far,NBI,mid_fusion,2,2,0.4,0.47211683012384564,0.43560741642207745,0.5376987020543325,0.0912746853298611
病例15,far,NBI,mid_fusion,2,2,0.45,0.4766984036079891,0.4280907724246546,0.5363366227648251,0.09012858072916667
病例15,far,NBI,mid_fusion,2,2,0.5,0.4820674350347197,0.42050254134154197,0.5343821552532152,0.0889010959201389
病例15,far,NBI,mid_fusion,2,2,0.55,0.4877944018898991,0.41198367814446274,0.5323858774488174,0.0875515407986111
病例15,far,NBI,mid_fusion,2,2,0.6,0.49430882668766557,0.40325005369031425,0.5298132453291464,0.08610704210069445
病例15,far,NBI,mid_fusion,2,2,0.65,0.503042451141814,0.3929415133509915,0.5259090909070988,0.08430311414930555
病例15,far,NBI,mid_fusion,2,2,0.7,0.5134225785668265,0.37912520581287135,0.5216023328964715,0.08201090494791667
病例15,far,NBI,mid_fusion,2,2,0.75,0.5261650798196006,0.36294652444698977,0.5159404474217946,0.07927110460069445
病例15,far,NBI,mid_fusion,2,2,0.8,0.5447061350132436,0.3410408762259288,0.5069142788805368,0.075439453125
病例15,far,NBI,mid_fusion,2,2,0.85,0.5681866991194788,0.3112606485789963,0.4954618259456427,0.07039388020833333
病例15,far,NBI,mid_fusion,2,2,0.9,0.6009735843653805,0.2597179468823824,0.4811186396768326,0.06240505642361111
病例15,far,NBI,mid_fusion,2,2,0.95,0.6861622163361729,0.16629680005726966,0.4240665505880051,0.04548475477430555
病例15,near,WLI,mid_fusion,2,2,0.05,0.23462480793986962,0.04169262073834143,0.8470907252485359,0.1318020290798611
病例15,near,WLI,mid_fusion,2,2,0.1,0.3680494996054981,0.005523026452389851,0.7718604179327149,0.10410563151041667
病例15,near,WLI,mid_fusion,2,2,0.15,0.3962875295876417,0.004567916614758524,0.7507552480034322,0.0993381076388889
病例15,near,WLI,mid_fusion,2,2,0.2,0.44707445704082055,0.004401810556040032,0.7100954615734891,0.09101698133680555
病例15,near,WLI,mid_fusion,2,2,0.25,0.4723641044807109,0.004401810556040032,0.6888027539080888,0.0868869357638889
病例15,near,WLI,mid_fusion,2,2,0.3,0.4856941156928699,0.004401810556040032,0.6772941047777609,0.08471001519097222
