case,scale,ref_modality,config,fold,seed,threshold,missed_frac,over_ratio,dice,pred_area_frac
病例12,far,NBI,early_fusion_nbi,1,0,0.05,0.999405705229794,4.184231378763867,0.00022924387727723514,0.14326307508680555
病例12,far,NBI,early_fusion_nbi,1,0,0.1,1.0,2.837757527733756,0.0,0.09714762369791667
病例12,far,NBI,early_fusion_nbi,1,0,0.15,1.0,2.5148573692551506,0.0,0.0860934787326389
病例12,far,NBI,early_fusion_nbi,1,0,0.2,1.0,2.227812995245642,0.0,0.0762668185763889
病例12,far,NBI,early_fusion_nbi,1,0,0.25,1.0,2.109350237717908,0.0,0.07221137152777778
病例12,far,NBI,early_fusion_nbi,1,0,0.3,1.0,2.077258320126783,0.0,0.07111273871527778
病例12,far,NBI,early_fusion_nbi,1,0,0.35,1.0,2.046553090332805,0.0,0.07006157769097222
病例12,far,NBI,early_fusion_nbi,1,0,0.4,1.0,2.027931854199683,0.0,0.0694240993923611
病例12,far,NBI,early_fusion_nbi,1,0,0.45,1.0,2.0037638668779714,0.0,0.06859673394097222
病例12,far,NBI,early_fusion_nbi,1,0,0.5,1.0,1.9778129952456418,0.0,0.06770833333333333
病例12,far,NBI,early_fusion_nbi,1,0,0.55,1.0,1.4591917591125199,0.0,0.04995388454861111
病例12,far,NBI,early_fusion_nbi,1,0,0.6,1.0,1.3829239302694136,0.0,0.047342936197916664
病例12,far,NBI,early_fusion_nbi,1,0,0.65,1.0,1.2993264659270998,0.0,0.04448106553819445
病例12,far,NBI,early_fusion_nbi,1,0,0.7,1.0,1.1905705229793977,0.0,0.04075792100694445
病例12,far,NBI,early_fusion_nbi,1,0,0.75,1.0,1.0443740095087164,0.0,0.03575303819444445
病例12,far,NBI,early_fusion_nbi,1,0,0.8,1.0,0.8524167987321711,0.0,0.029181586371527776
病例12,far,NBI,early_fusion_nbi,1,0,0.85,1.0,0.5574484944532488,0.0,0.019083658854166668
病例12,far,NBI,early_fusion_nbi,1,0,0.9,1.0,0.0,0.0,0.0
病例12,far,NBI,early_fusion_nbi,1,0,0.95,1.0,0.0,0.0,0.0
病例12,near,NBI,early_fusion_nbi,1,0,0.05,0.6063285248953001,5.447494958895611,0.11508899217749669,0.2553846571180556
病例12,near,NBI,early_fusion_nbi,1,0,0.1,0.6871413060338142,3.443617186288196,0.13155062775107923,0.1642388237847222
病例12,near,NBI,early_fusion_nbi,1,0,0.15,0.7200248177446874,3.1335504885993486,0.12687144162463318,0.14924452039930555
病例12,near,NBI,early_fusion_nbi,1,0,0.2,0.7484101132309602,2.8873894834806886,0.12157097886328297,0.1372409396701389
病例12,near,NBI,early_fusion_nbi,1,0,0.25,0.7726074143012254,2.803474484256243,0.11282564359059212,0.1325141059027778
病例12,near,NBI,early_fusion_nbi,1,0,0.3,0.7822242903676129,2.7650069799906936,0.10935856992596736,0.13041178385416666
病例12,near,NBI,early_fusion_nbi,1,0,0.35,0.7885838374437723,2.7377074608344967,0.10706991358952447,0.1289401584201389
病例12,near,NBI,early_fusion_nbi,1,0,0.4,0.7946331627113387,2.71583682332868,0.10474683544262363,0.1277194552951389
病例12,near,NBI,early_fusion_nbi,1,0,0.45,0.8014580425003878,2.6941212967271597,0.10200828817300761,0.1264716254340278
病例12,near,NBI,early_fusion_nbi,1,0,0.5,0.8081278113851403,2.6696137738483015,0.09937738501667251,0.12510850694444445
病例12,near,NBI,early_fusion_nbi,1,0,0.55,0.9235303241817899,2.00542888165038,0.049625044038202094,0.09102376302083333
病例12,near,NBI,early_fusion_nbi,1,0,0.6,0.9342329765782534,1.9210485497130447,0.04403822185270026,0.08686659071180555
病例12,near,NBI,early_fusion_nbi,1,0,0.65,0.9457111834961998,1.8265860089964325,0.03768911861283751,0.08223470052083333
病例12,near,NBI,early_fusion_nbi,1,0,0.7,0.9587404994571118,1.7175430432759422,0.029911166085517197,0.07689751519097222
病例12,near,NBI,early_fusion_nbi,1,0,0.75,0.9740964789824724,1.5773227857918413,0.019901090388965613,0.0700954861111111
病例12,near,NBI,early_fusion_nbi,1,0,0.8,0.9885217930820537,1.368233286800062,0.009646721418265893,0.060323079427083336
病例12,near,NBI,early_fusion_nbi,1,0,0.85,0.9996897781914068,0.886924150767799,0.00032875811621329204,0.03879123263888889
病例12,near,NBI,early_fusion_nbi,1,0,0.9,1.0,0.14937180083759888,0.0,0.00653076171875
病例12,near,NBI,early_fusion_nbi,1,0,0.95,1.0,0.0,0.0,0.0
病例2,far,NBI,early_fusion_nbi,1,0,0.05,0.012002526847757423,4.773425984417772,0.2922454064145368,0.1855536566840278
病例2,far,NBI,early_fusion_nbi,1,0,0.1,0.12571067593177512,2.558012213097494,0.394508052637206,0.11054144965277778
病例2,far,NBI,early_fusion_nbi,1,0,0.15,0.17414192461570857,1.9734680985470625,0.4347392340495774,0.09015570746527778
病例2,far,NBI,early_fusion_nbi,1,0,0.2,0.22236260265319013,1.750052642661613,0.44087626096555316,0.08140733506944445
病例2,far,NBI,early_fusion_nbi,1,0,0.25,0.23794483049062962,1.6395030532743735,0.44806239940294623,0.07734510633680555
病例2,far,NBI,early_fusion_nbi,1,0,0.3,0.24615708570225311,1.5738050115813855,0.45307852939028614,0.07496473524305555
病例2,far,NBI,early_fusion_nbi,1,0,0.35,0.25226363444935773,1.5171615076858287,0.458045791677149,0.07294379340277778
病例2,far,NBI,early_fusion_nbi,1,0,0.4,0.25605390608549167,1.4624131396083386,0.4640441321306623,0.07105848524305555
病例2,far,NBI,early_fusion_nbi,1,0,0.45,0.2604758896609813,1.4072436302379447,0.470021413273086,0.06913926866319445
病例2,far,NBI,early_fusion_nbi,1,0,0.5,0.26658243840808593,1.3185933880817013,0.4806126673072953,0.06608751085069445
病例2,far,NBI,early_fusion_nbi,1,0,0.55,0.40955990734891556,0.7414192461570857,0.5064114141185984,0.04289415147569445
病例2,far,NBI,early_fusion_nbi,1,0,0.6,0.4304064013476521,0.6348704990524321,0.5167637787704961,0.03879123263888889
病例2,far,NBI,early_fusion_nbi,1,0,0.65,0.4573594440934934,0.5428511265529585,0.5203957996716437,0.03495958116319445
病例2,far,NBI,early_fusion_nbi,1,0,0.7,0.4925247420509581,0.4375658033270162,0.5218144419127225,0.030436197916666668
病例2,far,NBI,early_fusion_nbi,1,0,0.75,0.5474836807749,0.30006317119393555,0.5164003364109527,0.024237738715277776
病例2,far,NBI,early_fusion_nbi,1,0,0.8,0.6544535691724573,0.1461360286376079,0.46329757198668414,0.015835232204861112
