case,scale,ref_modality,config,fold,seed,dice,hd95,gt_boundary_px,pred_boundary_px,gt_area_frac,pred_area_frac,content_w,degenerate,bf1,bf2,bf3,bf5,nsd1,nsd2,nsd3,nsd5,residual_px,residual_p95_px,residual_area_frac,over_depth_p95_px,over_area_ratio,fully_covered
病例1,far,WLI,ours,4,1,0.23561895997491,32.943803037647854,235,245,0.005221896701388889,0.03898790147569445,384,0,0.018475750577367202,0.031154381084840057,0.045368620037807186,0.07266435986159168,0.01875,0.03125,0.04583333333333333,0.075,4.0,3.8499999999999996,0.0025974025974025974,27.294688127912362,6.468831168831169,0.0
病例1,far,NBI,ours,4,1,0.8574321944352878,42.10932659046344,934,360,0.07087537977430555,0.08315022786458333,384,0,0.12232172997875256,0.20362981704943559,0.28373587414136936,0.4012612835414864,0.1213292117465224,0.20015455950540958,0.27279752704791344,0.38098918083462135,21.0,13.965936476836049,0.06831882116543872,8.53519538965568,0.24150798966606066,0.0
病例1,near,WLI,ours,4,1,0.6784384843004752,45.18406522621717,598,388,0.04820421006944445,0.0938991970486111,384,0,0.0,0.0,0.0,0.03727680902161428,0.0,0.0,0.0,0.038539553752535496,0.0,0.0,0.0,22.0,0.9479459763646595,1.0
病例1,near,NBI,ours,4,1,0.8346817194576112,111.26813269375211,2848,1142,0.5140584309895834,0.7005615234375,384,0,0.02511464713305223,0.04837836403206115,0.06863247511567795,0.12546038841929671,0.02481203007518797,0.04786967418546366,0.06791979949874687,0.12330827067669173,17.69180601295413,14.142135623730951,0.01390482975158639,37.20215047547655,0.37671006978799754,0.0
病例10,far,WLI,ours,4,1,0.7901411710257114,42.235032387601564,894,482,0.12640380859375,0.1666327582465278,384,0,0.12841238871308883,0.17141225118277434,0.222690484172214,0.2839376852615392,0.12863372093023256,0.17078488372093023,0.22165697674418605,0.28415697674418605,26.90724809414742,21.95449840010015,0.08412468480068673,32.89376840679705,0.4023821020441011,0.0
病例10,far,NBI,ours,4,1,0.9374587982518633,43.271024005982454,1089,971,0.589111328125,0.5219184027777778,384,0,0.3669902912621359,0.40388349514563104,0.4372261869496135,0.4775408078160372,0.36699029126213595,0.40388349514563104,0.437378640776699,0.47815533980582525,62.289646009589745,36.76955262170047,0.11600359165630612,2.0,0.0019454804991481328,0.0
病例10,near,WLI,ours,4,1,0.7890254312998954,86.49736906865482,1165,900,0.6205037434895834,0.404296875,384,0,0.211138014527845,0.21875769613774346,0.23805883921429205,0.3076590889948929,0.21113801452784503,0.2188861985472155,0.237772397094431,0.30702179176755445,103.24727599312246,75.13321502504735,0.3484376536935637,0.0,0.0,0.0
病例10,near,NBI,ours,4,1,0.9753648111664043,30.0,1285,1142,0.8309733072916666,0.7937554253472222,384,0,0.6227797561709157,0.6534816646065101,0.694821689418694,0.7346622956160533,0.622991347342398,0.6534816646065101,0.6946847960444994,0.7342398022249691,37.33630940518894,28.460498941515414,0.04647765481670094,1.0,0.001689354617569288,0.0
病例11,far,WLI,ours,4,1,0.6090951051726288,100.68763578513501,1243,415,0.2087334526909722,0.09981282552083333,384,0,0.04070452937655318,0.08534020176003433,0.13635218717640146,0.22808300980288745,0.040410132689987936,0.0850422195416164,0.13329312424607961,0.22135102533172496,115.43396380615195,79.9230878300663,0.5498229312193379,6.399195791578038,0.028006108060690732,0.0
病例11,far,NBI,ours,4,1,0.8627022432688846,39.350980118355665,1223,581,0.2403293185763889,0.2064887152777778,384,0,0.08128503178723244,0.1585497282117038,0.25257118194396844,0.31930074549204757,0.08148558758314856,0.1574279379157428,0.24778270509977826,0.3098669623059867,47.095647357266465,33.95585369269929,0.19803600654664485,14.866068747318506,0.05722670579603815,0.0
病例11,near,WLI,ours,4,1,0.7216361171690316,83.32275721203136,775,574,0.2902696397569444,0.1699896918402778,384,0,0.09191994069681245,0.14910610153977885,0.22111553784860558,0.2835656427011039,0.09191994069681246,0.14899925871015568,0.22090437361008153,0.2839140103780578,97.75479527879949,73.23933369440222,0.42787720199990653,7.010660171779819,0.013504041867202467,0.0
病例11,near,NBI,ours,4,1,0.9509274184394222,33.01060362690685,1167,1051,0.6216091579861112,0.5732421875,384,0,0.4539885979937698,0.504308946370203,0.5603450907869657,0.6370295697205244,0.45401262398557257,0.5040577096483319,0.5599639314697926,0.6366095581605049,41.7612260356422,30.870698080866262,0.08606807767837661,9.848857801796104,0.008258782456905957,0.0
病例13,far,WLI,ours,4,1,0.6857343569688106,32.21644836130472,435,328,0.06667073567708333,0.0684814453125,384,0,0.06316945893985171,0.09608735213830756,0.15934653941074978,0.24497632151542303,0.06290956749672345,0.09567496723460026,0.15858453473132372,0.2437745740498034,35.34119409414458,29.5296461204668,0.30495371783134984,23.0,0.3321127047095921,0.0
病例13,far,NBI,ours,4,1,0.6210218014565714,124.7569074033942,1782,888,0.2466091579861111,0.4109836154513889,384,0,0.05917602996254682,0.09733487833140209,0.13258426966292133,0.18201284796573877,0.05917602996254682,0.09662921348314607,0.13258426966292136,0.17865168539325843,67.62396025078685,52.65072717894058,0.17201077989220107,110.0,0.8385491145088549,0.0
病例13,near,WLI,ours,4,1,0.6945823374399482,129.993458246574,943,762,0.1725396050347222,0.2700873480902778,384,0,0.04762943254677891,0.0887152020925453,0.1388784512948462,0.18962033626317518,0.04750733137829912,0.08856304985337243,0.13900293255131965,0.19237536656891496,37.12142238654117,24.19297233357307,0.10907161386683437,106.06601717798213,0.6744359720147787,0.0
病例13,near,NBI,ours,4,1,0.9467419211101727,38.6059873136253,1874,1203,0.6478135850694444,0.6306423611111112,384,0,0.29589699659348434,0.3806629760376551,0.44146001123263723,0.537855636379288,0.295417614559636,0.3799155021124472,0.43971400714982123,0.5342866428339291,53.85164807134504,39.0,0.06580545203299694,10.63014581273465,0.03929902432896445,0.0
病例16,far,WLI,ours,4,1,0.913687011475496,20.573061628886123,552,352,0.08617485894097222,0.0769382052951389,384,0,0.4261481892604413,0.5281957024292265,0.6534569983136594,0.7613555385468077,0.4247787610619469,0.5232300884955752,0.6471238938053098,0.7533185840707964,28.844410203711913,19.730673618306746,0.13527976705752734,3.605551275463989,0.02809475092468718,0.0
