case,scale,ref_modality,config,fold,seed,threshold,missed_frac,over_ratio,dice,pred_area_frac
病例12,far,WLI,mmd_fusion_w0.01,1,1,0.05,0.0,37.470127837203236,0.050671231880671644,1.0
病例12,far,WLI,mmd_fusion_w0.01,1,1,0.1,1.0,3.2468040699191234,0.0,0.08439805772569445
病例12,far,WLI,mmd_fusion_w0.01,1,1,0.15,1.0,0.001826245760500913,0.0,4.7471788194444445e-05
病例12,far,WLI,mmd_fusion_w0.01,1,1,0.2,1.0,0.0,0.0,0.0
病例12,far,WLI,mmd_fusion_w0.01,1,1,0.25,1.0,0.0,0.0,0.0
病例12,far,WLI,mmd_fusion_w0.01,1,1,0.3,1.0,0.0,0.0,0.0
病例12,far,WLI,mmd_fusion_w0.01,1,1,0.35,1.0,0.0,0.0,0.0
病例12,far,WLI,mmd_fusion_w0.01,1,1,0.4,1.0,0.0,0.0,0.0
病例12,far,WLI,mmd_fusion_w0.01,1,1,0.45,1.0,0.0,0.0,0.0
病例12,far,WLI,mmd_fusion_w0.01,1,1,0.5,1.0,0.0,0.0,0.0
病例12,far,WLI,mmd_fusion_w0.01,1,1,0.55,1.0,0.0,0.0,0.0
病例12,far,WLI,mmd_fusion_w0.01,1,1,0.6,1.0,0.0,0.0,0.0
病例12,far,WLI,mmd_fusion_w0.01,1,1,0.65,1.0,0.0,0.0,0.0
病例12,far,WLI,mmd_fusion_w0.01,1,1,0.7,1.0,0.0,0.0,0.0
病例12,far,WLI,mmd_fusion_w0.01,1,1,0.75,1.0,0.0,0.0,0.0
病例12,far,WLI,mmd_fusion_w0.01,1,1,0.8,1.0,0.0,0.0,0.0
病例12,far,WLI,mmd_fusion_w0.01,1,1,0.85,1.0,0.0,0.0,0.0
病例12,far,WLI,mmd_fusion_w0.01,1,1,0.9,1.0,0.0,0.0,0.0
病例12,far,WLI,mmd_fusion_w0.01,1,1,0.95,1.0,0.0,0.0,0.0
病例12,far,NBI,mmd_fusion_w0.01,1,1,0.05,0.0,28.210776545166404,0.06620154225458598,1.0
病例12,far,NBI,mmd_fusion_w0.01,1,1,0.1,0.0,15.146790808240887,0.1166399020297415,0.5527682834201388
病例12,far,NBI,mmd_fusion_w0.01,1,1,0.15,0.0003961965134706815,7.54675118858954,0.20942104170946374,0.2925754123263889
病例12,far,NBI,mmd_fusion_w0.01,1,1,0.2,0.0009904912836767037,6.884904912836767,0.22490300138200753,0.2698974609375
病例12,far,NBI,mmd_fusion_w0.01,1,1,0.25,0.006537242472266244,6.01485736925515,0.24810765348971428,0.2399224175347222
病例12,far,NBI,mmd_fusion_w0.01,1,1,0.3,0.01624405705229794,5.669175911251981,0.2570925657479367,0.2277560763888889
病例12,far,NBI,mmd_fusion_w0.01,1,1,0.35,0.02991283676703645,4.073692551505546,0.3210200268762627,0.17266845703125
病例12,far,NBI,mmd_fusion_w0.01,1,1,0.4,0.06992868462757527,3.266838351822504,0.3579324540658766,0.1436767578125
病例12,far,NBI,mmd_fusion_w0.01,1,1,0.45,0.12143423137876387,2.734350237717908,0.38091557158644285,0.1236843532986111
病例12,far,NBI,mmd_fusion_w0.01,1,1,0.5,0.6164817749603804,0.0277337559429477,0.5435148792736733,0.014078776041666666
病例12,far,NBI,mmd_fusion_w0.01,1,1,0.55,0.6923534072900158,0.02198890649762282,0.46275327770466695,0.011284722222222222
病例12,far,NBI,mmd_fusion_w0.01,1,1,0.6,0.7525752773375595,0.017036450079239304,0.3913520288204394,0.009053548177083334
病例12,far,NBI,mmd_fusion_w0.01,1,1,0.65,0.8120047543581617,0.010697305863708399,0.31366716244730347,0.006802029079861111
病例12,far,NBI,mmd_fusion_w0.01,1,1,0.7,0.8815372424722663,0.0035657686212361333,0.21115819208666742,0.004177517361111111
病例12,far,NBI,mmd_fusion_w0.01,1,1,0.75,0.9750396196513471,0.0,0.048705063779499326,0.0008544921875
病例12,far,NBI,mmd_fusion_w0.01,1,1,0.8,1.0,0.0,0.0,0.0
病例12,far,NBI,mmd_fusion_w0.01,1,1,0.85,1.0,0.0,0.0,0.0
病例12,far,NBI,mmd_fusion_w0.01,1,1,0.9,1.0,0.0,0.0,0.0
病例12,far,NBI,mmd_fusion_w0.01,1,1,0.95,1.0,0.0,0.0,0.0
病例12,near,WLI,mmd_fusion_w0.01,1,1,0.05,0.0,10.150635208711433,0.1646004480954913,1.0
病例12,near,WLI,mmd_fusion_w0.01,1,1,0.1,0.0,4.712038717483364,0.29797205948591937,0.5122612847222222
病例12,near,WLI,mmd_fusion_w0.01,1,1,0.15,0.0,1.9975045372050817,0.500312127574106,0.2688191731770833
病例12,near,WLI,mmd_fusion_w0.01,1,1,0.2,0.0,1.8990471869328494,0.5129458311504569,0.2599894205729167
病例12,near,WLI,mmd_fusion_w0.01,1,1,0.25,0.0,1.7792649727767695,0.5292034335783876,0.24924723307291666
病例12,near,WLI,mmd_fusion_w0.01,1,1,0.3,0.0,1.7026618269812461,0.540151948369128,0.2423773871527778
病例12,near,WLI,mmd_fusion_w0.01,1,1,0.35,0.0,1.5492286751361162,0.5635027165216502,0.22861735026041666
病例12,near,WLI,mmd_fusion_w0.01,1,1,0.4,0.00015124016938898973,1.4396551724137931,0.5813912584632368,0.2187771267361111
病例12,near,WLI,mmd_fusion_w0.01,1,1,0.45,0.0018905021173623714,1.3452813067150635,0.5970642118820323,0.21015760633680555
病例12,near,WLI,mmd_fusion_w0.01,1,1,0.5,0.02911373260738052,0.7006957047791893,0.7268249879681654,0.1499091254340278
病例12,near,WLI,mmd_fusion_w0.01,1,1,0.55,0.03395341802782819,0.6556261343012704,0.7369696270422078,0.14543321397569445
病例12,near,WLI,mmd_fusion_w0.01,1,1,0.6,0.03833938294010889,0.6194041137326074,0.7451658267879258,0.1417914496527778
病例12,near,WLI,mmd_fusion_w0.01,1,1,0.65,0.043481548699334543,0.581140350877193,0.7538589904024261,0.13789876302083334
病例12,near,WLI,mmd_fusion_w0.01,1,1,0.7,0.05013611615245009,0.536826981246219,0.7639581559397763,0.1333279079861111
病例12,near,WLI,mmd_fusion_w0.01,1,1,0.75,0.06072292800967937,0.46960072595281305,0.7798461779915874,0.1263495551215278
病例12,near,WLI,mmd_fusion_w0.01,1,1,0.8,0.08272837265577737,0.3928463399879008,0.7941340142040848,0.11749267578125
病例12,near,WLI,mmd_fusion_w0.01,1,1,0.85,0.14080459770114942,0.2898517846339988,0.7996058974601513,0.10304768880208333
病例12,near,WLI,mmd_fusion_w0.01,1,1,0.9,0.2866001209921355,0.17143073200241984,0.7569909729157192,0.07935248480902778
病例12,near,WLI,mmd_fusion_w0.01,1,1,0.95,0.7177858439201452,0.0007562008469449486,0.43993870092868126,0.025377061631944444
病例12,near,NBI,mmd_fusion_w0.01,1,1,0.05,0.0,21.87203350395533,0.08378004327395581,1.0
病例12,near,NBI,mmd_fusion_w0.01,1,1,0.1,0.04265549868155731,5.703272840080658,0.24993925649904847,0.2912122938368056
病例12,near,NBI,mmd_fusion_w0.01,1,1,0.15,0.11943539630836048,0.6725608810299364,0.6897934386349344,0.0679050021701389
病例12,near,NBI,mmd_fusion_w0.01,1,1,0.2,0.14471847370870172,0.5605708081278113,0.7080577849071713,0.06190321180555555
病例12,near,NBI,mmd_fusion_w0.01,1,1,0.25,0.18178997983558245,0.47401892353032415,0.713899039107363,0.056498209635416664
病例12,near,NBI,mmd_fusion_w0.01,1,1,0.3,0.19823173569101907,0.42577943229409027,0.7198663045698777,0.053670247395833336
病例12,near,NBI,mmd_fusion_w0.01,1,1,0.35,0.24398945245850784,0.3480688692415077,0.7186140803485542,0.048272026909722224
病例12,near,NBI,mmd_fusion_w0.01,1,1,0.4,0.2891267256088103,0.2858693966185823,0.712032937149755,0.0435791015625
病例12,near,NBI,mmd_fusion_w0.01,1,1,0.45,0.3390724367923065,0.2408872343725764,0.6950493434410321,0.0394287109375
病例12,near,NBI,mmd_fusion_w0.01,1,1,0.5,0.45137273150302465,0.1454940282301846,0.6476835744309862,0.030348036024305556
病例12,near,NBI,mmd_fusion_w0.01,1,1,0.55,0.4678144873584613,0.1275011633317822,0.6413084112089597,0.028842502170138888
病例12,near,NBI,mmd_fusion_w0.01,1,1,0.6,0.4811540251279665,0.11261051651931131,0.6360524814543064,0.027608235677083332
病例12,near,NBI,mmd_fusion_w0.01,1,1,0.65,0.49464867380176825,0.09508298433379866,0.6315177359892273,0.026251898871527776
病例12,near,NBI,mmd_fusion_w0.01,1,1,0.7,0.5117108732743912,0.07584923220102373,0.6243554145118568,0.024664984809027776
病例12,near,NBI,mmd_fusion_w0.01,1,1,0.75,0.5326508453544284,0.05444392740809679,0.6142085414268249,0.022813585069444444
