case,scale,ref_modality,config,fold,seed,threshold,missed_frac,over_ratio,dice,pred_area_frac
病例15,far,WLI,ours,2,0,0.05,0.0,17.08166768853464,0.10481264177975541,1.0
病例15,far,WLI,ours,2,0,0.1,0.0,3.4817903126916003,0.3648443092332569,0.24786376953125
病例15,far,WLI,ours,2,0,0.15,0.0,0.748743102391171,0.7276052819382244,0.0967135959201389
病例15,far,WLI,ours,2,0,0.2,0.002575107296137339,0.42268546903740034,0.8242805026306025,0.07853868272569445
病例15,far,WLI,ours,2,0,0.25,0.007847946045370938,0.2978540772532189,0.8665060240917456,0.07134331597222222
病例15,far,WLI,ours,2,0,0.3,0.012507664009809932,0.2629061925199264,0.8776155187397688,0.06915283203125
病例15,far,WLI,ours,2,0,0.35,0.0164316370324954,0.24132434089515634,0.8841490299774903,0.06774224175347222
病例15,far,WLI,ours,2,0,0.4,0.019742489270386267,0.22562844880441446,0.8887653566018746,0.06669108072916667
病例15,far,WLI,ours,2,0,0.45,0.023543838136112813,0.2122624156958921,0.8922628718645735,0.06574164496527778
病例15,far,WLI,ours,2,0,0.5,0.027590435315757205,0.19865113427345188,0.8957921491053612,0.06476508246527778
病例15,far,WLI,ours,2,0,0.55,0.07651747394236665,0.15793991416309014,0.8873571344356819,0.059807671440972224
病例15,far,WLI,ours,2,0,0.6,0.08890251379521766,0.14322501532801962,0.887005312476052,0.058308919270833336
病例15,far,WLI,ours,2,0,0.65,0.09760882893930105,0.1296137339055794,0.8881781425328092,0.057074652777777776
病例15,far,WLI,ours,2,0,0.7,0.10754138565297364,0.1173513182096873,0.8881025015199017,0.05584716796875
病例15,far,WLI,ours,2,0,0.75,0.12004904966278357,0.10312691600245248,0.8874598070684673,0.05436876085069445
病例15,far,WLI,ours,2,0,0.8,0.13611281422440222,0.08632740649908031,0.8859406438576085,0.05255126953125
病例15,far,WLI,ours,2,0,0.85,0.16247700797057021,0.06364193746167995,0.8810629514907051,0.04983859592013889
病例15,far,WLI,ours,2,0,0.9,0.21912936848559167,0.03323114653586757,0.8608895498116743,0.045023600260416664
病例15,far,WLI,ours,2,0,0.95,0.4025751072961373,0.0003678724708767627,0.7478127398254196,0.033060709635416664
病例15,far,NBI,ours,2,0,0.05,0.0,9.555945307466533,0.17307108564338047,1.0
病例15,far,NBI,ours,2,0,0.1,0.0,2.7691316486505833,0.4193635544875122,0.3570624457465278
病例15,far,NBI,ours,2,0,0.15,0.012169804567256068,0.8659889755888038,0.6922864668237996,0.17561848958333334
病例15,far,NBI,ours,2,0,0.2,0.027059918390722314,0.5803565036867349,0.7621050270536852,0.1471489800347222
